Event label,Country,Date,Total events,Exist in DW
RA-EN-20013743,Vietnam,2018-09-15,1,RA-EN-20013743
RA-EN-20013744,Denmark,2018-09-15,1,RA-EN-20013744
RA-EN-20013745,Australia,2018-09-15,1,RA-EN-20013745
RA-EN-20013746,United Kingdom,2018-09-15,1,RA-EN-20013746
RA-EN-20013747,United Kingdom,2018-09-15,1,RA-EN-20013747
RA-EN-20013748,Singapore,2018-09-15,1,RA-EN-20013748
RA-EN-20013750,United States,2018-09-15,1,RA-EN-20013750
RA-EN-20013752,United Kingdom,2018-09-15,1,RA-EN-20013752
RA-EN-20013754,Italy,2018-09-15,1,RA-EN-20013754
RA-EN-20013756,Canada,2018-09-16,1,RA-EN-20013756
RA-EN-20013757,Tanzania,2018-09-16,1,RA-EN-20013757
RA-EN-20013758,Australia,2018-09-16,1,RA-EN-20013758
RA-EN-20013760,Australia,2018-09-16,1,RA-EN-20013760
RA-EN-20013761,United Kingdom,2018-09-16,1,RA-EN-20013761
RA-EN-20013762,South Africa,2018-09-16,1,RA-EN-20013762
RA-EN-20013763,Hong Kong,2018-09-16,1,#N/A
RA-EN-20013764,United Kingdom,2018-09-16,1,RA-EN-20013764
RA-EN-20013765,Philippines,2018-09-16,1,RA-EN-20013765
RA-EN-20013766,United Kingdom,2018-09-16,1,#N/A
RA-EN-20013767,Canada,2018-09-16,1,RA-EN-20013767
RA-EN-20013768,United Kingdom,2018-09-16,1,RA-EN-20013768
RA-EN-20013769,United Kingdom,2018-09-16,1,#N/A
RA-EN-20013770,United Kingdom,2018-09-16,1,RA-EN-20013770
RA-EN-20013772,United States,2018-09-17,1,RA-EN-20013772
RA-EN-20013773,Canada,2018-09-17,1,#N/A
RA-EN-20013774,Canada,2018-09-17,1,RA-EN-20013774
RA-EN-20013775,United States,2018-09-17,1,RA-EN-20013775
RA-EN-20013776,Australia,2018-09-17,1,#N/A
RA-EN-20013777,United States,2018-09-17,1,RA-EN-20013777
RA-EN-20013778,Singapore,2018-09-17,1,RA-EN-20013778
RA-EN-20013779,Italy,2018-09-17,1,RA-EN-20013779
RA-EN-20013780,Sweden,2018-09-17,1,RA-EN-20013780
RA-EN-20013781,Australia,2018-09-17,1,RA-EN-20013781
RA-EN-20013782,Portugal,2018-09-17,1,RA-EN-20013782
RA-EN-20013783,United Kingdom,2018-09-17,1,RA-EN-20013783
RA-EN-20013784,Turkey,2018-09-17,1,RA-EN-20013784
RA-EN-20013785,United Kingdom,2018-09-17,1,RA-EN-20013785
RA-EN-20013786,United States,2018-09-17,1,RA-EN-20013786
RA-EN-20013787,United Kingdom,2018-09-17,1,RA-EN-20013787
RA-EN-20013788,United Kingdom,2018-09-17,1,RA-EN-20013788
RA-EN-20013789,United States,2018-09-17,1,RA-EN-20013789
RA-EN-20013790,United States,2018-09-17,1,RA-EN-20013790
RA-EN-20013791,Canada,2018-09-17,1,RA-EN-20013791
RA-EN-20013792,United Kingdom,2018-09-17,1,RA-EN-20013792
RA-EN-20013793,United Kingdom,2018-09-17,1,RA-EN-20013793
RA-EN-20013794,United States,2018-09-17,1,RA-EN-20013794
RA-EN-20013795,United Kingdom,2018-09-18,1,#N/A
RA-EN-20013796,South Africa,2018-09-18,1,#N/A
RA-EN-20013797,Australia,2018-09-18,1,RA-EN-20013797
RA-EN-20013798,Canada,2018-09-18,1,RA-EN-20013798
RA-EN-20013799,Australia,2018-09-18,1,RA-EN-20013799
RA-EN-20013800,Australia,2018-09-18,1,#N/A
RA-EN-20013801,Australia,2018-09-18,1,#N/A
RA-EN-20013802,Australia,2018-09-18,1,RA-EN-20013802
RA-EN-20013803,United States,2018-09-18,1,RA-EN-20013803
RA-EN-20013804,Hungary,2018-09-18,1,RA-EN-20013804
RA-EN-20013805,United Arab Emirates,2018-09-18,1,RA-EN-20013805
RA-EN-20013806,Australia,2018-09-18,1,RA-EN-20013806
RA-EN-20013807,Germany,2018-09-18,1,RA-EN-20013807
RA-EN-20013808,United Kingdom,2018-09-18,1,RA-EN-20013808
RA-EN-20013809,Hong Kong,2018-09-18,1,RA-EN-20013809
RA-EN-20013810,United Kingdom,2018-09-18,1,RA-EN-20013810
RA-EN-20013811,United Kingdom,2018-09-18,1,RA-EN-20013811
RA-EN-20013812,United Kingdom,2018-09-19,1,RA-EN-20013812
RA-EN-20013813,United States,2018-09-19,1,RA-EN-20013813
RA-EN-20013814,United States,2018-09-19,1,#N/A
RA-EN-20013815,Canada,2018-09-19,1,RA-EN-20013815
RA-EN-20013816,United States,2018-09-19,1,RA-EN-20013816
RA-EN-20013817,United States,2018-09-19,1,RA-EN-20013817
RA-EN-20013818,United States,2018-09-19,1,#N/A
RA-EN-20013819,Australia,2018-09-19,1,RA-EN-20013819
RA-EN-20013820,Singapore,2018-09-19,1,RA-EN-20013820
RA-EN-20013821,Australia,2018-09-19,1,RA-EN-20013821
RA-EN-20013822,United Kingdom,2018-09-19,1,RA-EN-20013822
RA-EN-20013823,United Kingdom,2018-09-19,1,RA-EN-20013823
RA-EN-20013825,Switzerland,2018-09-19,1,RA-EN-20013825
RA-EN-20013826,South Africa,2018-09-19,1,RA-EN-20013826
RA-EN-20013828,United States,2018-09-19,1,#N/A
RA-EN-20013829,United States,2018-09-19,1,#N/A
RA-EN-20013830,United States,2018-09-19,1,RA-EN-20013830
RA-EN-20013831,United States,2018-09-19,1,RA-EN-20013831
RA-EN-20013832,United Kingdom,2018-09-19,1,RA-EN-20013832
RA-EN-20013834,United States,2018-09-20,1,RA-EN-20013834
RA-EN-20013835,Bermuda,2018-09-20,1,RA-EN-20013835
RA-EN-20013836,United States,2018-09-20,1,RA-EN-20013836
RA-EN-20013837,United States,2018-09-20,1,RA-EN-20013837
RA-EN-20013838,United States,2018-09-20,1,RA-EN-20013838
RA-EN-20013839,Australia,2018-09-20,1,RA-EN-20013839
RA-EN-20013840,United States,2018-09-20,1,RA-EN-20013840
RA-EN-20013841,United States,2018-09-20,1,RA-EN-20013841
RA-EN-20013842,Australia,2018-09-20,1,RA-EN-20013842
RA-EN-20013843,United Arab Emirates,2018-09-20,1,RA-EN-20013843
RA-EN-20013845,United Kingdom,2018-09-20,1,RA-EN-20013845
RA-EN-20013846,United Kingdom,2018-09-20,1,RA-EN-20013846
RA-EN-20013847,Kenya,2018-09-20,1,RA-EN-20013847
RA-EN-20013848,Spain,2018-09-20,1,RA-EN-20013848
RA-EN-20013849,United Kingdom,2018-09-20,1,RA-EN-20013849
RA-EN-20013851,Saudi Arabia,2018-09-20,1,RA-EN-20013851
RA-EN-20013852,United Kingdom,2018-09-20,1,RA-EN-20013852
RA-EN-20013853,Canada,2018-09-20,1,RA-EN-20013853
RA-EN-20013855,United States,2018-09-20,1,RA-EN-20013855
RA-EN-20013857,Ireland,2018-09-20,1,RA-EN-20013857
RA-EN-20013859,Canada,2018-09-21,1,RA-EN-20013859
RA-EN-20013860,United Kingdom,2018-09-21,1,RA-EN-20013860
RA-EN-20013861,South Africa,2018-09-21,1,RA-EN-20013861
RA-EN-20013862,United Kingdom,2018-09-21,1,RA-EN-20013862
RA-EN-20013865,United States,2018-09-21,1,RA-EN-20013865
RA-EN-20013866,United Kingdom,2018-09-21,1,RA-EN-20013866
RA-EN-20013867,United States,2018-09-21,1,RA-EN-20013867
RA-EN-20013868,United States,2018-09-21,1,RA-EN-20013868
RA-EN-20013869,Australia,2018-09-21,1,#N/A
RA-EN-20013870,Brazil,2018-09-21,1,RA-EN-20013870
RA-EN-20013871,United States,2018-09-21,1,RA-EN-20013871
RA-EN-20013872,Australia,2018-09-22,1,RA-EN-20013872
RA-EN-20013873,Namibia,2018-09-22,1,RA-EN-20013873
RA-EN-20013874,United States,2018-09-22,1,RA-EN-20013874
RA-EN-20013875,Canada,2018-09-22,1,RA-EN-20013875
RA-EN-20013876,United States,2018-09-22,1,RA-EN-20013876
RA-EN-20013877,Germany,2018-09-22,1,RA-EN-20013877
RA-EN-20013878,Australia,2018-09-22,1,RA-EN-20013878
RA-EN-20013879,United Kingdom,2018-09-22,1,RA-EN-20013879
RA-EN-20013880,Australia,2018-09-22,1,RA-EN-20013880
RA-EN-20013881,United States,2018-09-22,1,RA-EN-20013881
RA-EN-20013882,Zambia,2018-09-22,1,RA-EN-20013882
RA-EN-20013883,United Kingdom,2018-09-22,1,RA-EN-20013883
RA-EN-20013884,United Kingdom,2018-09-22,1,RA-EN-20013884
RA-EN-20013885,Canada,2018-09-22,1,RA-EN-20013885
RA-EN-20013886,United States,2018-09-22,1,RA-EN-20013886
RA-EN-20013887,United Kingdom,2018-09-22,1,RA-EN-20013887
RA-EN-20013889,United States,2018-09-23,1,RA-EN-20013889
RA-EN-20013891,Australia,2018-09-23,1,RA-EN-20013891
RA-EN-20013892,Australia,2018-09-23,1,RA-EN-20013892
RA-EN-20013893,Australia,2018-09-23,1,RA-EN-20013893
RA-EN-20013894,France,2018-09-23,1,#N/A
RA-EN-20013895,Australia,2018-09-23,1,RA-EN-20013895
RA-EN-20013896,United States,2018-09-23,1,RA-EN-20013896
RA-EN-20013897,United Kingdom,2018-09-23,1,RA-EN-20013897
RA-EN-20013898,Australia,2018-09-23,1,RA-EN-20013898
RA-EN-20013899,United Kingdom,2018-09-23,1,#N/A
RA-EN-20013900,United States,2018-09-23,1,RA-EN-20013900
RA-EN-20013901,Canada,2018-09-23,1,RA-EN-20013901
RA-EN-20013902,South Africa,2018-09-23,1,RA-EN-20013902
RA-EN-20013903,United Kingdom,2018-09-23,1,RA-EN-20013903
RA-EN-20013904,Russia,2018-09-23,1,RA-EN-20013904
RA-EN-20013905,France,2018-09-23,1,RA-EN-20013905
RA-EN-20013906,Australia,2018-09-24,1,RA-EN-20013906
RA-EN-20013907,United States,2018-09-24,1,#N/A
RA-EN-20013908,United States,2018-09-24,1,RA-EN-20013908
RA-EN-20013909,United States,2018-09-24,1,RA-EN-20013909
RA-EN-20013910,Germany,2018-09-24,1,RA-EN-20013910
RA-EN-20013911,United States,2018-09-24,1,RA-EN-20013911
RA-EN-20013912,United States,2018-09-24,1,RA-EN-20013912
RA-EN-20013913,Australia,2018-09-24,1,RA-EN-20013913
RA-EN-20013914,Canada,2018-09-24,1,RA-EN-20013914
RA-EN-20013915,United States,2018-09-24,1,RA-EN-20013915
RA-EN-20013917,Canada,2018-09-24,1,RA-EN-20013917
RA-EN-20013918,Germany,2018-09-24,1,RA-EN-20013918
RA-EN-20013919,United Kingdom,2018-09-24,1,RA-EN-20013919
RA-EN-20013920,India,2018-09-24,1,#N/A
RA-EN-20013922,United States,2018-09-24,1,RA-EN-20013922
RA-EN-20013923,Germany,2018-09-24,1,RA-EN-20013923
RA-EN-20013924,United Kingdom,2018-09-24,1,#N/A
RA-EN-20013925,Australia,2018-09-25,1,RA-EN-20013925
RA-EN-20013926,Canada,2018-09-25,1,RA-EN-20013926
RA-EN-20013927,United States,2018-09-25,1,RA-EN-20013927
RA-EN-20013928,Australia,2018-09-25,1,RA-EN-20013928
RA-EN-20013929,United States,2018-09-25,1,RA-EN-20013929
RA-EN-20013930,United States,2018-09-25,1,RA-EN-20013930
RA-EN-20013931,United Kingdom,2018-09-25,1,RA-EN-20013931
RA-EN-20013932,Australia,2018-09-25,1,RA-EN-20013932
RA-EN-20013933,United States,2018-09-25,1,RA-EN-20013933
RA-EN-20013934,United Kingdom,2018-09-25,1,#N/A
RA-EN-20013935,South Africa,2018-09-25,1,#N/A
RA-EN-20013936,South Africa,2018-09-25,1,#N/A
RA-EN-20013937,Russia,2018-09-25,1,#N/A
RA-EN-20013938,Australia,2018-09-25,1,RA-EN-20013938
RA-EN-20013939,Namibia,2018-09-25,1,#N/A
RA-EN-20013940,United States,2018-09-25,1,RA-EN-20013940
RA-EN-20013941,Philippines,2018-09-25,1,RA-EN-20013941
RA-EN-20013942,United Kingdom,2018-09-25,1,RA-EN-20013942
RA-EN-20013943,Philippines,2018-09-25,1,#N/A
RA-EN-20013944,United States,2018-09-25,1,RA-EN-20013944
RA-EN-20013946,United Kingdom,2018-09-25,1,RA-EN-20013946
RA-EN-20013948,United States,2018-09-25,1,#N/A
RA-EN-20013950,United States,2018-09-25,1,RA-EN-20013950
RA-EN-20013951,United States,2018-09-25,1,RA-EN-20013951
RA-EN-20013952,United Kingdom,2018-09-25,1,RA-EN-20013952
RA-EN-20013953,United Kingdom,2018-09-25,1,RA-EN-20013953
RA-EN-20013954,Canada,2018-09-25,1,RA-EN-20013954
RA-EN-20013955,Australia,2018-09-26,1,RA-EN-20013955
RA-EN-20013956,Australia,2018-09-26,1,RA-EN-20013956
RA-EN-20013957,United States,2018-09-26,1,RA-EN-20013957
RA-EN-20013958,Australia,2018-09-26,1,RA-EN-20013958
RA-EN-20013959,United States,2018-09-26,1,RA-EN-20013959
RA-EN-20013960,Australia,2018-09-26,1,RA-EN-20013960
RA-EN-20013961,Namibia,2018-09-26,1,RA-EN-20013961
RA-EN-20013962,United Kingdom,2018-09-26,1,RA-EN-20013962
RA-EN-20013963,Belgium,2018-09-26,1,RA-EN-20013963
RA-EN-20013964,United States,2018-09-26,1,RA-EN-20013964
RA-EN-20013965,Australia,2018-09-26,1,#N/A
RA-EN-20013966,United Kingdom,2018-09-26,1,RA-EN-20013966
RA-EN-20013967,Canada,2018-09-26,1,RA-EN-20013967
RA-EN-20013968,United States,2018-09-26,1,RA-EN-20013968
RA-EN-20013969,United States,2018-09-26,1,RA-EN-20013969
RA-EN-20013970,United States,2018-09-26,1,RA-EN-20013970
RA-EN-20013971,Canada,2018-09-26,1,RA-EN-20013971
RA-EN-20013972,Argentina,2018-09-26,1,RA-EN-20013972
RA-EN-20013973,United Kingdom,2018-09-26,1,RA-EN-20013973
RA-EN-20013974,United Kingdom,2018-09-26,1,#N/A
RA-EN-20013975,Canada,2018-09-26,1,RA-EN-20013975
RA-EN-20013976,United Arab Emirates,2018-09-27,1,RA-EN-20013976
RA-EN-20013977,United States,2018-09-27,1,RA-EN-20013977
RA-EN-20013978,United Kingdom,2018-09-27,1,RA-EN-20013978
RA-EN-20013979,United States,2018-09-27,1,RA-EN-20013979
RA-EN-20013980,United States,2018-09-27,1,RA-EN-20013980
RA-EN-20013981,United States,2018-09-27,1,RA-EN-20013981
RA-EN-20013982,United States,2018-09-27,1,RA-EN-20013982
RA-EN-20013983,United States,2018-09-27,1,RA-EN-20013983
RA-EN-20013984,Australia,2018-09-27,1,RA-EN-20013984
RA-EN-20013985,United States,2018-09-27,1,RA-EN-20013985
RA-EN-20013986,Australia,2018-09-27,1,RA-EN-20013986
RA-EN-20013987,United Arab Emirates,2018-09-27,1,RA-EN-20013987
RA-EN-20013988,Canada,2018-09-27,1,RA-EN-20013988
RA-EN-20013989,South Africa,2018-09-27,1,RA-EN-20013989
RA-EN-20013990,South Africa,2018-09-27,1,RA-EN-20013990
RA-EN-20013991,United States,2018-09-27,1,RA-EN-20013991
RA-EN-20013992,(not set),2018-09-27,1,RA-EN-20013992
RA-EN-20013994,United States,2018-09-27,1,RA-EN-20013994
RA-EN-20013995,United Kingdom,2018-09-27,1,RA-EN-20013995
RA-EN-20013996,United Kingdom,2018-09-27,1,#N/A
RA-EN-20013997,South Africa,2018-09-27,1,RA-EN-20013997
RA-EN-20013998,United States,2018-09-27,1,RA-EN-20013998
RA-EN-20013999,Mexico,2018-09-28,1,RA-EN-20013999
RA-EN-20014000,United Kingdom,2018-09-28,1,RA-EN-20014000
RA-EN-20014001,United Kingdom,2018-09-28,1,RA-EN-20014001
RA-EN-20014002,Australia,2018-09-28,1,RA-EN-20014002
RA-EN-20014003,Australia,2018-09-28,1,#N/A
RA-EN-20014004,Australia,2018-09-28,1,RA-EN-20014004
RA-EN-20014005,South Africa,2018-09-28,1,RA-EN-20014005
RA-EN-20014006,Poland,2018-09-28,1,RA-EN-20014006
RA-EN-20014007,United Kingdom,2018-09-28,1,RA-EN-20014007
RA-EN-20014008,United Kingdom,2018-09-28,1,RA-EN-20014008
RA-EN-20014009,United States,2018-09-28,1,RA-EN-20014009
RA-EN-20014010,United Kingdom,2018-09-28,1,RA-EN-20014010
RA-EN-20014011,Canada,2018-09-28,1,RA-EN-20014011
RA-EN-20014012,India,2018-09-28,1,RA-EN-20014012
RA-EN-20014013,United States,2018-09-28,1,#N/A
RA-EN-20014014,India,2018-09-28,1,#N/A
RA-EN-20014015,India,2018-09-28,1,#N/A
RA-EN-20014016,South Africa,2018-09-28,1,RA-EN-20014016
RA-EN-20014017,United States,2018-09-28,1,RA-EN-20014017
RA-EN-20014018,United States,2018-09-29,1,RA-EN-20014018
RA-EN-20014019,United Kingdom,2018-09-29,1,RA-EN-20014019
RA-EN-20014020,United States,2018-09-29,1,RA-EN-20014020
RA-EN-20014021,Brazil,2018-09-29,1,RA-EN-20014021
RA-EN-20014022,Australia,2018-09-29,1,RA-EN-20014022
RA-EN-20014023,United States,2018-09-29,1,RA-EN-20014023
RA-EN-20014024,United States,2018-09-29,1,RA-EN-20014024
RA-EN-20014025,United States,2018-09-29,1,RA-EN-20014025
RA-EN-20014027,United States,2018-09-29,1,RA-EN-20014027
RA-EN-20014028,United Kingdom,2018-09-29,1,RA-EN-20014028
RA-EN-20014029,United States,2018-09-29,1,RA-EN-20014029
RA-EN-20014030,United States,2018-09-29,1,RA-EN-20014030
RA-EN-20014031,Canada,2018-09-29,1,RA-EN-20014031
RA-EN-20014032,Australia,2018-09-30,1,#N/A
RA-EN-20014033,Canada,2018-09-30,1,RA-EN-20014033
RA-EN-20014035,United States,2018-09-30,1,RA-EN-20014035
RA-EN-20014036,United States,2018-09-30,1,RA-EN-20014036
RA-EN-20014037,Singapore,2018-09-30,1,RA-EN-20014037
RA-EN-20014038,United Arab Emirates,2018-09-30,1,RA-EN-20014038
RA-EN-20014039,Australia,2018-09-30,1,#N/A
RA-EN-20014040,United Kingdom,2018-09-30,1,RA-EN-20014040
RA-EN-20014041,United Kingdom,2018-09-30,1,RA-EN-20014041
RA-EN-20014042,United Kingdom,2018-09-30,1,RA-EN-20014042
RA-EN-20014043,Australia,2018-09-30,1,RA-EN-20014043
RA-EN-20014044,United Kingdom,2018-09-30,1,RA-EN-20014044
RA-EN-20014045,Switzerland,2018-09-30,1,RA-EN-20014045
RA-EN-20014046,United States,2018-09-30,1,#N/A
RA-EN-20014049,United Kingdom,2018-09-30,1,RA-EN-20014049
RA-EN-20014050,United States,2018-09-30,1,RA-EN-20014050
RA-EN-20014051,United States,2018-09-30,1,#N/A
RA-EN-20014052,United States,2018-09-30,1,RA-EN-20014052
RA-EN-20014053,United States,2018-09-30,1,#N/A
RA-EN-20014054,United Kingdom,2018-09-30,1,RA-EN-20014054
RA-EN-20014055,United Kingdom,2018-09-30,1,RA-EN-20014055
RA-EN-20014056,Canada,2018-09-30,1,RA-EN-20014056
RA-EN-20014057,United States,2018-10-01,1,RA-EN-20014057
RA-EN-20014058,United States,2018-10-01,1,RA-EN-20014058
RA-EN-20014059,Australia,2018-10-01,1,RA-EN-20014059
RA-EN-20014060,United States,2018-10-01,1,RA-EN-20014060
RA-EN-20014061,United States,2018-10-01,1,RA-EN-20014061
RA-EN-20014062,Australia,2018-10-01,1,RA-EN-20014062
RA-EN-20014063,United States,2018-10-01,1,RA-EN-20014063
RA-EN-20014064,Australia,2018-10-01,1,RA-EN-20014064
RA-EN-20014065,United Kingdom,2018-10-01,1,RA-EN-20014065
RA-EN-20014066,Australia,2018-10-01,1,RA-EN-20014066
RA-EN-20014067,United States,2018-10-01,1,RA-EN-20014067
RA-EN-20014068,Saudi Arabia,2018-10-01,1,RA-EN-20014068
RA-EN-20014070,Canada,2018-10-01,1,RA-EN-20014070
RA-EN-20014071,France,2018-10-01,1,RA-EN-20014071
RA-EN-20014072,Austria,2018-10-01,1,RA-EN-20014072
RA-EN-20014073,Singapore,2018-10-01,1,RA-EN-20014073
RA-EN-20014074,United States,2018-10-01,1,#N/A
RA-EN-20014075,United States,2018-10-01,1,RA-EN-20014075
RA-EN-20014076,United States,2018-10-01,1,RA-EN-20014076
RA-EN-20014077,United States,2018-10-01,1,RA-EN-20014077
RA-EN-20014080,Singapore,2018-10-02,1,RA-EN-20014080
RA-EN-20014081,United Kingdom,2018-10-02,1,RA-EN-20014081
RA-EN-20014082,Singapore,2018-10-02,1,#N/A
RA-EN-20014083,Canada,2018-10-02,1,RA-EN-20014083
RA-EN-20014084,United Kingdom,2018-10-02,1,RA-EN-20014084
RA-EN-20014086,Belgium,2018-10-02,1,#N/A
RA-EN-20014087,United States,2018-10-02,1,RA-EN-20014087
RA-EN-20014088,United Kingdom,2018-10-02,1,RA-EN-20014088
RA-EN-20014089,United States,2018-10-02,1,RA-EN-20014089
RA-EN-20014090,United States,2018-10-02,1,RA-EN-20014090
RA-EN-20014091,Canada,2018-10-02,1,RA-EN-20014091
RA-EN-20014092,South Africa,2018-10-02,1,RA-EN-20014092
RA-EN-20014093,United States,2018-10-02,1,RA-EN-20014093
RA-EN-20014094,United States,2018-10-03,1,RA-EN-20014094
RA-EN-20014095,United States,2018-10-03,1,RA-EN-20014095
RA-EN-20014096,Australia,2018-10-03,1,RA-EN-20014096
RA-EN-20014097,United States,2018-10-03,1,RA-EN-20014097
RA-EN-20014098,Australia,2018-10-03,1,#N/A
RA-EN-20014099,Australia,2018-10-03,1,#N/A
RA-EN-20014100,Australia,2018-10-03,1,RA-EN-20014100
RA-EN-20014101,United Arab Emirates,2018-10-03,1,RA-EN-20014101
RA-EN-20014102,South Africa,2018-10-03,1,RA-EN-20014102
RA-EN-20014103,Hong Kong,2018-10-03,1,RA-EN-20014103
RA-EN-20014104,Puerto Rico,2018-10-03,1,RA-EN-20014104
RA-EN-20014105,United States,2018-10-03,1,RA-EN-20014105
RA-EN-20014106,United Kingdom,2018-10-03,1,RA-EN-20014106
RA-EN-20014108,South Africa,2018-10-03,1,RA-EN-20014108
RA-EN-20014109,Canada,2018-10-03,1,RA-EN-20014109
RA-EN-20014110,United Kingdom,2018-10-03,1,RA-EN-20014110
RA-EN-20014111,United States,2018-10-03,1,RA-EN-20014111
RA-EN-20014112,United States,2018-10-03,1,RA-EN-20014112
RA-EN-20014113,United States,2018-10-03,1,RA-EN-20014113
RA-EN-20014114,Netherlands,2018-10-03,1,RA-EN-20014114
RA-EN-20014115,United Kingdom,2018-10-03,1,#N/A
RA-EN-20014116,United States,2018-10-03,1,RA-EN-20014116
RA-EN-20014117,Australia,2018-10-03,1,RA-EN-20014117
RA-EN-20014118,United States,2018-10-03,1,RA-EN-20014118
RA-EN-20014119,Canada,2018-10-03,1,RA-EN-20014119
RA-EN-20014120,Canada,2018-10-04,1,RA-EN-20014120
RA-EN-20014121,Australia,2018-10-04,1,RA-EN-20014121
RA-EN-20014122,United States,2018-10-04,1,RA-EN-20014122
RA-EN-20014123,Brazil,2018-10-04,1,RA-EN-20014123
RA-EN-20014124,United States,2018-10-04,1,RA-EN-20014124
RA-EN-20014125,United States,2018-10-04,1,RA-EN-20014125
RA-EN-20014126,Barbados,2018-10-04,1,RA-EN-20014126
RA-EN-20014127,Barbados,2018-10-04,1,#N/A
RA-EN-20014128,South Africa,2018-10-04,1,RA-EN-20014128
RA-EN-20014129,United Kingdom,2018-10-04,1,RA-EN-20014129
RA-EN-20014130,Australia,2018-10-04,1,RA-EN-20014130
RA-EN-20014131,United Kingdom,2018-10-04,1,RA-EN-20014131
RA-EN-20014132,Switzerland,2018-10-04,1,RA-EN-20014132
RA-EN-20014134,Australia,2018-10-04,1,#N/A
RA-EN-20014136,United States,2018-10-04,1,RA-EN-20014136
RA-EN-20014137,Canada,2018-10-04,1,RA-EN-20014137
RA-EN-20014138,United States,2018-10-04,1,RA-EN-20014138
RA-EN-20014139,India,2018-10-04,1,RA-EN-20014139
RA-EN-20014140,United States,2018-10-04,1,RA-EN-20014140
RA-EN-20014141,United States,2018-10-04,1,RA-EN-20014141
RA-EN-20014142,United Kingdom,2018-10-04,1,RA-EN-20014142
RA-EN-20014143,United Kingdom,2018-10-04,1,#N/A
RA-EN-20014144,United States,2018-10-04,1,RA-EN-20014144
RA-EN-20014145,United States,2018-10-05,1,RA-EN-20014145
RA-EN-20014146,United States,2018-10-05,1,RA-EN-20014146
RA-EN-20014147,United States,2018-10-05,1,#N/A
RA-EN-20014148,United States,2018-10-05,1,RA-EN-20014148
RA-EN-20014149,Australia,2018-10-05,1,RA-EN-20014149
RA-EN-20014150,Australia,2018-10-05,1,RA-EN-20014150
RA-EN-20014151,United Kingdom,2018-10-05,1,RA-EN-20014151
RA-EN-20014152,Thailand,2018-10-05,1,RA-EN-20014152
RA-EN-20014153,Thailand,2018-10-05,1,#N/A
RA-EN-20014154,United Kingdom,2018-10-05,1,RA-EN-20014154
RA-EN-20014155,United Kingdom,2018-10-05,1,RA-EN-20014155
RA-EN-20014157,Singapore,2018-10-05,1,RA-EN-20014157
RA-EN-20014160,United Kingdom,2018-10-05,1,RA-EN-20014160
RA-EN-20014161,United States,2018-10-05,1,RA-EN-20014161
RA-EN-20014162,United Kingdom,2018-10-05,1,RA-EN-20014162
RA-EN-20014163,United Kingdom,2018-10-05,1,RA-EN-20014163
RA-EN-20014164,Australia,2018-10-05,1,RA-EN-20014164
RA-EN-20014165,Canada,2018-10-05,1,#N/A
RA-EN-20014166,Australia,2018-10-06,1,RA-EN-20014166
RA-EN-20014167,United States,2018-10-06,1,RA-EN-20014167
RA-EN-20014168,Brazil,2018-10-06,1,RA-EN-20014168
RA-EN-20014169,Australia,2018-10-06,1,RA-EN-20014169
RA-EN-20014170,Australia,2018-10-06,1,RA-EN-20014170
RA-EN-20014171,Australia,2018-10-06,1,RA-EN-20014171
RA-EN-20014172,United Kingdom,2018-10-06,1,RA-EN-20014172
RA-EN-20014173,United States,2018-10-06,1,RA-EN-20014173
RA-EN-20014174,United Kingdom,2018-10-06,1,RA-EN-20014174
RA-EN-20014175,United States,2018-10-06,1,RA-EN-20014175
RA-EN-20014176,India,2018-10-06,1,RA-EN-20014176
RA-EN-20014177,United Arab Emirates,2018-10-06,1,RA-EN-20014177
RA-EN-20014178,United States,2018-10-06,1,RA-EN-20014178
RA-EN-20014179,United States,2018-10-06,1,#N/A
RA-EN-20014180,United States,2018-10-06,1,RA-EN-20014180
RA-EN-20014181,United States,2018-10-06,1,RA-EN-20014181
RA-EN-20014182,Canada,2018-10-06,1,RA-EN-20014182
RA-EN-20014183,Canada,2018-10-06,1,RA-EN-20014183
RA-EN-20014184,Switzerland,2018-10-06,1,RA-EN-20014184
RA-EN-20014185,Canada,2018-10-06,1,#N/A
RA-EN-20014186,United States,2018-10-07,1,RA-EN-20014186
RA-EN-20014187,United States,2018-10-07,1,RA-EN-20014187
RA-EN-20014188,Australia,2018-10-07,1,RA-EN-20014188
RA-EN-20014189,United States,2018-10-07,1,RA-EN-20014189
RA-EN-20014190,Australia,2018-10-07,1,RA-EN-20014190
RA-EN-20014191,Australia,2018-10-07,1,RA-EN-20014191
